date,factor,ic,rank_ic
2023-06-16,turnover_mean_20,0.0563216195284975,-0.12587265459135855
2023-06-16,turnover_mean_60,0.08773999331912383,-0.11076258057112254
2023-06-16,corr_ret_volume_10,-0.06833092343824085,-0.06621017666673042
2023-06-16,corr_ret_volume_20,0.07554545523581208,0.06992075180587698
2023-06-16,corr_close_volume_20,0.11114997377668288,0.06571288309138087
2023-06-16,corr_ret_amount_20,0.08164544478594739,0.07395010487793992
2023-06-16,volume_chg_5_20,-0.12052246399179646,-0.17330681100931467
2023-06-16,amount_chg_5_20,-0.12902842872220124,-0.18443853642675434
2023-06-16,turnover_chg_5_20,-0.11324895527705015,-0.16375622413914015
2023-06-16,close_to_high_20,0.0330796873704304,-0.022116812985737873
2023-06-16,close_to_low_20,-0.16360960442328665,-0.11579927191120121
2023-06-16,close_position_20,-0.044406002454081744,-0.09284726074122243
2023-06-16,close_position_60,0.2519008725442546,0.2512161378140759
2023-06-16,ret_20_div_vol_20,0.07239270168657341,0.08124633397818909
2023-06-16,ret_60_div_vol_60,0.1782783517986379,0.0814732640947663
2023-06-19,ret_1,-0.04932296451406018,-0.011896868305620728
2023-06-19,ret_3,-0.05528366539904864,-0.18571483219422624
2023-06-19,ret_5,-0.20700383043216333,-0.23484445181297336
2023-06-19,ret_10,-0.2001625240539119,-0.19485106600020402
2023-06-19,ret_20,-0.13731209774608266,-0.06802742774112736
2023-06-19,ret_60,0.19308703769747265,0.11797371348845553
2023-06-19,ret_120,0.05564955100997035,-0.019190492736719147
2023-06-19,volatility_5,-0.2605821573584626,-0.1794661727727267
2023-06-19,volatility_10,-0.2901331167125646,-0.1395741750804836
2023-06-19,volatility_20,-0.19646331734413755,-0.1031058633017349
2023-06-19,volatility_60,-0.2580307633847471,-0.24844993736119883
2023-06-19,amplitude_5,-0.20769100268150434,-0.16829031929001326
2023-06-19,amplitude_10,-0.2823922433389332,-0.16747370870702277
2023-06-19,amplitude_20,-0.2241211989917584,-0.15773182402207034
2023-06-19,volume_mean_5,0.06295352253298042,0.23238985390478836
2023-06-19,volume_mean_20,0.08476845224833762,0.2690621842109706
2023-06-19,volume_mean_60,0.037256244016698,0.23084696379107209
2023-06-19,amount_mean_5,-0.10613375669278513,-0.09527665231147209
2023-06-19,amount_mean_20,-0.06819142283641105,-0.025884850668132807
2023-06-19,amount_mean_60,-0.1184652287363488,-0.08142889476191927
2023-06-19,turnover_mean_5,-0.17315572206370394,-0.27981141037512625
2023-06-19,turnover_mean_20,-0.17268498345913127,-0.25400306665478106
2023-06-19,turnover_mean_60,-0.23086690962157516,-0.28938753000653894
2023-06-19,corr_ret_volume_10,-0.10433912834186883,-0.042965026761711086
2023-06-19,corr_ret_volume_20,-0.05158169724026349,-0.009206336050439353
2023-06-19,corr_close_volume_20,0.10627913740339243,0.04905370468980636
2023-06-19,corr_ret_amount_20,-0.04683969317207194,-0.0011858576907075623
2023-06-19,volume_chg_5_20,-0.17559961201932744,-0.2107447632598842
2023-06-19,amount_chg_5_20,-0.20770405068638087,-0.23589004676607037
2023-06-19,turnover_chg_5_20,-0.16623322549049727,-0.20118139478643612
2023-06-19,close_to_high_20,-0.060170578421373785,-0.10943681323115755
2023-06-19,close_to_low_20,-0.22720505396570398,-0.154544034530921
2023-06-19,close_position_20,-0.13944069619413677,-0.15293787616035906
2023-06-19,close_position_60,0.2544391731772468,0.2601555003726993
2023-06-19,ret_20_div_vol_20,-0.07020664142456298,-0.03867426210662404
2023-06-19,ret_60_div_vol_60,0.2038618124105736,0.16178669225481232
2023-06-20,ret_1,-0.006009384608261758,0.002225673120837452
2023-06-20,ret_3,-0.14607707161708464,-0.09331934956390638
2023-06-20,ret_5,-0.21821044593849323,-0.23369345188879698
2023-06-20,ret_10,-0.3718431529776753,-0.341316620817362
2023-06-20,ret_20,-0.18139544866485394,-0.09384882178924818
2023-06-20,ret_60,0.25045617367886536,0.19825500403356103
2023-06-20,ret_120,0.11401075643587374,0.15324979199751435
2023-06-20,volatility_5,-0.19843374220595944,-0.01904385442012628
2023-06-20,volatility_10,-0.27913503962778624,-0.03372681281636023
2023-06-20,volatility_20,-0.16941922003308382,0.0488178082674613
2023-06-20,volatility_60,-0.248458134495158,-0.09108152134111953
2023-06-20,amplitude_5,-0.09965752471722795,0.047804091209275805
2023-06-20,amplitude_10,-0.3006817489900093,-0.10863349027938791
2023-06-20,amplitude_20,-0.2050772810592056,-0.04842252237055879
2023-06-20,volume_mean_5,0.15003783303723528,0.2497505554735878
2023-06-20,volume_mean_20,0.1803234003154448,0.27874668868508234
2023-06-20,volume_mean_60,0.15249586276341717,0.2542453386561084
2023-06-20,amount_mean_5,-0.16885482933425772,-0.12250037456588762
2023-06-20,amount_mean_20,-0.1430985086483365,-0.05921000200860822
2023-06-20,amount_mean_60,-0.19114054127394886,-0.09437769567496797
2023-06-20,turnover_mean_5,-0.3531106777084506,-0.25594124266539986
2023-06-20,turnover_mean_20,-0.34434044754327225,-0.23573703287049522
2023-06-20,turnover_mean_60,-0.3858332510112077,-0.2521987778027905
2023-06-20,corr_ret_volume_10,-0.22169070332286364,-0.1390577531829174
2023-06-20,corr_ret_volume_20,-0.1559208764084971,-0.005495749082741498
2023-06-20,corr_close_volume_20,0.009169378710450626,0.044571672665250354
2023-06-20,corr_ret_amount_20,-0.14121960333032021,0.007650694778758466
2023-06-20,volume_chg_5_20,-0.2237864691566341,-0.17275906368334845
2023-06-20,amount_chg_5_20,-0.25841735263812715,-0.21483150938753773
2023-06-20,turnover_chg_5_20,-0.21491355599701306,-0.1653761432218465
2023-06-20,close_to_high_20,-0.20306938562963064,-0.22739850045904314
2023-06-20,close_to_low_20,-0.27430003573229944,-0.2173926903531982
2023-06-20,close_position_20,-0.24996630056405628,-0.22889039069672548
2023-06-20,close_position_60,0.16379160592810127,0.1828133517384335
2023-06-20,ret_20_div_vol_20,-0.14070677827701894,-0.05440298888095481
2023-06-20,ret_60_div_vol_60,0.27716285838437305,0.21696095276762545
2023-06-21,ret_1,0.1214409262730634,0.0519386122074229
2023-06-21,ret_3,0.11010377057347238,0.06152629853307161
2023-06-21,ret_5,0.13586563622153108,0.0818456555974271
2023-06-21,ret_10,0.026937062574714458,-0.09273545693421961
2023-06-21,ret_20,0.152373009618868,0.05105726410910233
2023-06-21,ret_60,0.3337868616597302,0.2274680575484464
2023-06-21,ret_120,0.32540087006389823,0.2924944532357689
2023-06-21,volatility_5,-0.0485532579224551,0.027441279246812042
2023-06-21,volatility_10,-0.058642364315767886,0.04699574101492834
2023-06-21,volatility_20,-0.007696154379420003,0.08418556021721797
2023-06-21,volatility_60,0.013569518536343847,0.08486139097933743
2023-06-21,amplitude_5,0.002153217564874943,0.02743490348490526
2023-06-21,amplitude_10,-0.04683922944438656,-0.04127668258454023
2023-06-21,amplitude_20,0.09551047073309242,0.06858407083130974
2023-06-21,volume_mean_5,0.20833852244828835,0.22729591197696314
2023-06-21,volume_mean_20,0.21133943721483325,0.24544133036367946
2023-06-21,volume_mean_60,0.1758636226840828,0.2492094056505907
2023-06-21,amount_mean_5,0.039836731489010756,-0.06072913216214793
2023-06-21,amount_mean_20,0.05874087902158948,-0.038707250536105
2023-06-21,amount_mean_60,0.02816827170030793,-0.03778914082152764
2023-06-21,turnover_mean_5,-0.04989436809474724,0.04958430034908394
2023-06-21,turnover_mean_20,-0.03461561219227126,0.04904873634891381
2023-06-21,turnover_mean_60,-0.05552283099679231,0.05140139249251828
2023-06-21,corr_ret_volume_10,0.03326038004573616,0.10954196532051061
2023-06-21,corr_ret_volume_20,0.09858493061112888,0.19913417163468414
2023-06-21,corr_close_volume_20,0.2116351414103617,0.263790773131413
2023-06-21,corr_ret_amount_20,0.09777618719680682,0.20479584820791114
2023-06-21,volume_chg_5_20,-0.05258452141199085,-0.03842671701220636
2023-06-21,amount_chg_5_20,-0.04453738052705163,-0.04661319530052111
2023-06-21,turnover_chg_5_20,-0.04843540921187866,-0.028429522342364056
2023-06-21,close_to_high_20,-0.033398622454273844,-0.10259876060401937
2023-06-21,close_to_low_20,0.0798132278617087,-0.020805695738807427
2023-06-21,close_position_20,0.01290495403270977,-0.02398204045920169
2023-06-21,close_position_60,0.2388125389774127,0.15852258964147498
2023-06-21,ret_20_div_vol_20,0.1464559406837003,0.03796778318802502
2023-06-21,ret_60_div_vol_60,0.3239494079587084,0.22605263840513964
2023-06-26,ret_1,-0.2247810240858112,-0.2718219433977902
2023-06-26,ret_3,-0.021195998327204278,-0.11630931660386741
2023-06-26,ret_5,-0.0647745527588993,-0.16024966687706008
2023-06-26,ret_10,-0.29290002549174254,-0.3922434953362788
2023-06-26,ret_20,-0.011639156323264685,-0.08228959792452958
2023-06-26,ret_60,0.26642743417942816,0.2042480482769218
2023-06-26,ret_120,0.2640055739382237,0.26570140708579587
2023-06-26,volatility_5,0.053973280894239396,0.12490356967529277
2023-06-26,volatility_10,-0.1257294974441122,-0.09087083755714094
2023-06-26,volatility_20,-0.053128451219224535,-0.05080682694821133
2023-06-26,volatility_60,0.08687177008762648,0.07470242079962255
2023-06-26,amplitude_5,0.05782583795876356,0.09075607750129104
2023-06-26,amplitude_10,-0.0034498834146401876,-0.017169379466875783
2023-06-26,amplitude_20,-0.014268683227265634,-0.10019190431561564
2023-06-26,volume_mean_5,0.2483853023809385,0.28719979088167596
2023-06-26,volume_mean_20,0.2519734345066696,0.31360735484446817
2023-06-26,volume_mean_60,0.2509063694024606,0.3450898634992891
2023-06-26,amount_mean_5,-0.06715322255468019,-0.12360295570899398
2023-06-26,amount_mean_20,-0.054467585502066033,-0.10363470599111245
2023-06-26,amount_mean_60,-0.04690911864546952,-0.08036391688821733
2023-06-26,turnover_mean_5,-0.13949256178438654,-0.17691537720992798
2023-06-26,turnover_mean_20,-0.14993634118922844,-0.18794509368883444
2023-06-26,turnover_mean_60,-0.14954827178583865,-0.1432906808459091
2023-06-26,corr_ret_volume_10,-0.01944198181955916,-0.061160734209335085
2023-06-26,corr_ret_volume_20,-0.006131950801520601,-0.04305414761968517
2023-06-26,corr_close_volume_20,0.13917642891246693,0.1193058291732813
2023-06-26,corr_ret_amount_20,0.0031325501767349266,-0.02845411829211534
2023-06-26,volume_chg_5_20,-0.05494190498223195,-0.09252848280830606
2023-06-26,amount_chg_5_20,-0.07462008290089639,-0.14335443643249238
2023-06-26,turnover_chg_5_20,-0.05769042695185491,-0.09753967191375143
2023-06-26,close_to_high_20,-0.12089397084422235,-0.1036219548737958
2023-06-26,close_to_low_20,-0.09148628070243649,-0.2890851884215441
2023-06-26,close_position_20,-0.16958257701574572,-0.2596479371828013
2023-06-26,close_position_60,-0.030067852953499556,-0.08561765015328952
2023-06-26,ret_20_div_vol_20,-0.06746330272751297,-0.09027182281036758
2023-06-26,ret_60_div_vol_60,0.25563941990253175,0.17794240939595732
2023-06-27,ret_1,-0.07912057512346482,-0.060319929617838754
2023-06-27,ret_3,-0.18008672669171635,-0.21943040034427191
2023-06-27,ret_5,-0.22765495130491187,-0.31277853221888563
2023-06-27,ret_10,-0.02842049237515972,-0.04642044259128205
2023-06-27,ret_20,0.0719689295219689,-0.01653182360104304
2023-06-27,ret_60,0.13043581683758476,0.06048492499155238
2023-06-27,ret_120,0.20998538261464322,0.16075971156972627
2023-06-27,volatility_5,0.02546120329068424,0.048192847898297086
2023-06-27,volatility_10,0.057847462265083464,0.08133300180428309
2023-06-27,volatility_20,0.02258808983436315,-0.0039082174575547175
2023-06-27,volatility_60,0.08721239735977947,0.054377139796874696
2023-06-27,amplitude_5,0.1499039988380969,0.19990564173185674
2023-06-27,amplitude_10,0.08906127439264805,0.06882415571664466
2023-06-27,amplitude_20,0.08756922738577401,-0.042531351809702314
2023-06-27,volume_mean_5,0.029509002031899018,-0.018750518014140988
2023-06-27,volume_mean_20,0.04880820100918145,-0.01056430069684856
2023-06-27,volume_mean_60,0.020866972033981263,0.016633832539576277
2023-06-27,amount_mean_5,-0.0005057163322586008,-0.007924819412301002
2023-06-27,amount_mean_20,0.06008442836278867,0.0001848912010914956
2023-06-27,amount_mean_60,0.04837089803348342,-0.0007714425976576197
2023-06-27,turnover_mean_5,-0.10516833889850899,-0.031361373040312654
2023-06-27,turnover_mean_20,-0.04651772368236377,-0.05041154231139503
2023-06-27,turnover_mean_60,-0.03198634936740171,-0.01493793393646118
2023-06-27,corr_ret_volume_10,0.1655934738780875,0.19168117106261434
2023-06-27,corr_ret_volume_20,-0.03070218470286141,0.002671359077839195
2023-06-27,corr_close_volume_20,-0.03210437834392479,0.027064246504599963
2023-06-27,corr_ret_amount_20,-0.03320540451156918,0.005820885055052948
2023-06-27,volume_chg_5_20,-0.07122559451013524,-0.015843263265943677
2023-06-27,amount_chg_5_20,-0.06960298856452979,-0.015690249858143816
2023-06-27,turnover_chg_5_20,-0.09230398753296694,-0.016582828070309658
2023-06-27,close_to_high_20,-0.11419445892651257,-0.0666947191247633
2023-06-27,close_to_low_20,0.05626880204573898,0.03477878334843952
2023-06-27,close_position_20,-0.03176008285969777,0.017781433098075217
2023-06-27,close_position_60,0.029316911810578987,-0.006279925278452524
2023-06-27,ret_20_div_vol_20,-0.01743954864158675,-0.02382546270616963
2023-06-27,ret_60_div_vol_60,0.08347828586946703,0.05162289845647725
2023-06-28,ret_1,-0.003656088626844554,0.025536066140070344
2023-06-28,ret_3,0.03578311344424625,-0.02394083330676783
2023-06-28,ret_5,-0.11690311364568023,-0.1877458637508368
2023-06-28,ret_10,-0.1895070159985472,-0.08186959266701907
2023-06-28,ret_20,-0.08094013310419201,-0.043220463257512845
2023-06-28,ret_60,0.0756898467712008,0.031285265261043735
2023-06-28,ret_120,0.1424580317351409,0.17282447227045294
2023-06-28,volatility_5,-0.026105931637772833,0.18334427819682791
2023-06-28,volatility_10,-0.06961578197787999,0.13380555574353473
2023-06-28,volatility_20,-0.08549201783147456,0.03689582842177708
2023-06-28,volatility_60,0.022723463422890864,0.1336907942243379
2023-06-28,amplitude_5,-0.038867841985966725,0.18469591386736822
2023-06-28,amplitude_10,-0.0796368482596026,0.10522993746352698
2023-06-28,amplitude_20,-0.12517689809776256,-0.007950423024357355
2023-06-28,volume_mean_5,0.004147729885208257,-0.029015537436928886
2023-06-28,volume_mean_20,-0.0034320062088017186,-0.04404929645171207
2023-06-28,volume_mean_60,0.028068646073645374,0.001753300987729168
2023-06-28,amount_mean_5,-0.19797314517783904,-0.04371776317403238
2023-06-28,amount_mean_20,-0.17909293469859652,-0.07356850944511589
2023-06-28,amount_mean_60,-0.11874596587782718,-0.039752115121786766
2023-06-28,turnover_mean_5,-0.13306220031495658,0.09882879494832666
2023-06-28,turnover_mean_20,-0.09822979713072089,0.05147054135977299
2023-06-28,turnover_mean_60,-0.01422202464000482,0.10843050872112714
2023-06-28,corr_ret_volume_10,0.010564688735208556,0.03879576912847996
2023-06-28,corr_ret_volume_20,-0.14295853538363443,-0.12139856039036759
2023-06-28,corr_close_volume_20,0.002688052323260081,0.019541336463236
2023-06-28,corr_ret_amount_20,-0.1328616950750941,-0.10373803771396833
2023-06-28,volume_chg_5_20,0.023290499867491297,0.1461105408574158
2023-06-28,amount_chg_5_20,-0.02357572222779406,0.12615478779708017
2023-06-28,turnover_chg_5_20,0.0002888718763724852,0.13655983220425835
2023-06-28,close_to_high_20,-0.02423500602660262,-0.09085924500410318
2023-06-28,close_to_low_20,-0.14658263209427558,-0.024998884265040246
2023-06-28,close_position_20,-0.10409430724508424,-0.07042554344856362
2023-06-28,close_position_60,-0.10132719079437616,-0.09474838537688424
2023-06-28,ret_20_div_vol_20,-0.09854128409948226,-0.01932456470475312
2023-06-28,ret_60_div_vol_60,0.046303007324995385,0.004775354326578715
2023-06-29,ret_1,-0.10632955668715008,0.0052475866229149525
2023-06-29,ret_3,-0.08121875264589001,-0.02260236416679519
2023-06-29,ret_5,-0.10622794862978271,-0.15261023700085805
2023-06-29,ret_10,-0.33569037145313274,-0.1507485145240762
2023-06-29,ret_20,-0.18844010979328424,-0.11012215965402825
2023-06-29,ret_60,-0.09701808871533653,-0.08275101378819086
2023-06-29,ret_120,-0.06287027720441425,0.003156002143859656
2023-06-29,volatility_5,0.007502753094539908,0.13331080570901324
2023-06-29,volatility_10,-0.17662486427830035,0.03904516591716472
2023-06-29,volatility_20,-0.14583149368939002,-0.03662237639258559
2023-06-29,volatility_60,-0.04817669965176234,0.052657417588155356
2023-06-29,amplitude_5,-0.036381918941659874,0.1745683610078331
2023-06-29,amplitude_10,-0.12949117378823422,0.048551426920184416
2023-06-29,amplitude_20,-0.20182677430789187,-0.07809670759623623
2023-06-29,volume_mean_5,-0.0044841786923681985,-0.045752467443104836
2023-06-29,volume_mean_20,-0.013870078544308485,-0.049998724873025105
2023-06-29,volume_mean_60,-0.016577160221935894,-0.026497666484607538
2023-06-29,amount_mean_5,-0.26838039899249183,-0.007682793097678557
2023-06-29,amount_mean_20,-0.21773036474551005,-0.036992170583179246
2023-06-29,amount_mean_60,-0.1579932298240565,-0.02209839076892438
2023-06-29,turnover_mean_5,-0.1554030869378416,0.0724350310230092
2023-06-29,turnover_mean_20,-0.10947823116595462,0.028888577199652734
2023-06-29,turnover_mean_60,-0.03487583692423633,0.07091759968919387
2023-06-29,corr_ret_volume_10,-0.030473907634218242,0.023233276388332502
2023-06-29,corr_ret_volume_20,-0.1550173228973043,-0.11911835970450499
2023-06-29,corr_close_volume_20,-0.1993413244974334,-0.09332202702964401
2023-06-29,corr_ret_amount_20,-0.1433655400091341,-0.10937619551093417
2023-06-29,volume_chg_5_20,-0.024505489202872738,0.05643186863697337
2023-06-29,amount_chg_5_20,-0.06826757179445828,0.05143964706395901
2023-06-29,turnover_chg_5_20,-0.04436791535692469,0.053741297112309176
2023-06-29,close_to_high_20,-0.05764119455172104,-0.07329575888042547
2023-06-29,close_to_low_20,-0.24851580255015257,-0.09221004446933115
2023-06-29,close_position_20,-0.1183977243278423,-0.0727702224754165
2023-06-29,close_position_60,-0.17530926448600065,-0.16462907299714424
2023-06-29,ret_20_div_vol_20,-0.13414341207728883,-0.07055418126050698
2023-06-29,ret_60_div_vol_60,-0.08864693729066865,-0.1006987835557968
2023-06-30,ret_1,-0.024025543058390508,-0.017791041623369988
2023-06-30,ret_3,0.0048005887872142605,0.10080111707853494
2023-06-30,ret_5,-0.034712023205835725,0.05383072937976411
2023-06-30,ret_10,-0.3797584491803058,-0.2019337131063474
2023-06-30,ret_20,-0.3344670694684373,-0.26340067007468937
2023-06-30,ret_60,-0.12169757298422619,0.01810026873074607
2023-06-30,ret_120,-0.12006460709682061,0.021013908325656583
2023-06-30,volatility_5,-0.015303466024983888,0.18314488184551306
2023-06-30,volatility_10,-0.16715803620551786,0.05960528790551074
2023-06-30,volatility_20,-0.2346988360448419,-0.15026602103379857
2023-06-30,volatility_60,-0.10857951112205953,-0.03449825787321838
2023-06-30,amplitude_5,-0.11011937683866514,0.07118971491634753
2023-06-30,amplitude_10,-0.13538215648870752,0.011845825749111022
2023-06-30,amplitude_20,-0.251450841948216,-0.13975269129198795
2023-06-30,volume_mean_5,-0.06966143794061752,-0.01579868471813623
2023-06-30,volume_mean_20,-0.0708317439991105,-0.017469086411498493
2023-06-30,volume_mean_60,-0.05318750483256694,0.011692811853535856
2023-06-30,amount_mean_5,-0.3124136400266227,-0.12484021205239124
2023-06-30,amount_mean_20,-0.2842057738366911,-0.14624303069596806
2023-06-30,amount_mean_60,-0.23048762333875722,-0.11870052949243759
2023-06-30,turnover_mean_5,-0.22331986953640207,-0.06556645425396004
2023-06-30,turnover_mean_20,-0.21889222839951192,-0.09541691504908265
2023-06-30,turnover_mean_60,-0.16385999634390017,-0.04795710510485098
2023-06-30,corr_ret_volume_10,-0.12126208693616078,-0.09507263378403852
2023-06-30,corr_ret_volume_20,-0.20286109703524177,-0.23250461432646974
2023-06-30,corr_close_volume_20,-0.23179398552792904,-0.21098703526121157
2023-06-30,corr_ret_amount_20,-0.18464353688203275,-0.21456373507028115
2023-06-30,volume_chg_5_20,-0.024090372308010435,0.021377316327647614
2023-06-30,amount_chg_5_20,-0.07946722640206805,-0.01465745608030476
2023-06-30,turnover_chg_5_20,-0.03438218291965496,0.017596597991144467
2023-06-30,close_to_high_20,-0.08445512633644339,-0.047434458839130875
2023-06-30,close_to_low_20,-0.34692342910101526,-0.15366420463136377
2023-06-30,close_position_20,-0.10833279052042274,-0.08964092624706724
2023-06-30,close_position_60,-0.18308575337882432,-0.17090431500561054
2023-06-30,ret_20_div_vol_20,-0.20399787519999446,-0.22901079704417004
2023-06-30,ret_60_div_vol_60,-0.08091614719058575,-0.02826931720751253
2023-07-03,ret_1,0.03842396012624156,-0.07467173319478339
2023-07-03,ret_3,-0.00038974458008067634,0.013682166960041422
2023-07-03,ret_5,0.03409841417536457,0.01377775794357357
2023-07-03,ret_10,-0.16883884209782557,0.051585467322318335
2023-07-03,ret_20,-0.14682764794545283,-0.17124549714686474
2023-07-03,ret_60,-0.17103877152547284,-0.14642932285518473
2023-07-03,ret_120,-0.16125912888486504,-0.13562898877077306
2023-07-03,volatility_5,-0.0566245223860866,-0.04439358100930253
2023-07-03,volatility_10,-0.21344271672551957,-0.06879953075849254
2023-07-03,volatility_20,-0.16763134075555738,-0.08127028251121347
2023-07-03,volatility_60,-0.20596726834384188,-0.1310385280029003
2023-07-03,amplitude_5,0.023886214722790452,0.047657908666456465
2023-07-03,amplitude_10,-0.138497559737816,0.00010838587924143948
2023-07-03,amplitude_20,-0.1830376195139837,0.024935127865486458
2023-07-03,volume_mean_5,-0.05970945601121567,-0.0862815355161412
2023-07-03,volume_mean_20,-0.0873709418954569,-0.09935159742466773
2023-07-03,volume_mean_60,-0.11455209758271977,-0.09279743955053833
2023-07-03,amount_mean_5,-0.13654542938257408,-0.11537995627249001
2023-07-03,amount_mean_20,-0.1506608738746785,-0.14699037917125807
2023-07-03,amount_mean_60,-0.14915000494110345,-0.13968389578239396
2023-07-03,turnover_mean_5,-0.15667293994541892,0.10164682780860411
2023-07-03,turnover_mean_20,-0.16087217467559528,0.06332923167677755
2023-07-03,turnover_mean_60,-0.11781891108185638,0.07075047658483846
2023-07-03,corr_ret_volume_10,0.055706486000072,0.09995090758047333
2023-07-03,corr_ret_volume_20,0.010331527776253022,-0.003819008333271897
2023-07-03,corr_close_volume_20,-0.2972667333519463,-0.24003646868005618
2023-07-03,corr_ret_amount_20,0.015223006609613307,0.0006694421953147732
2023-07-03,volume_chg_5_20,0.06612572394484233,0.15546998031191184
2023-07-03,amount_chg_5_20,0.0495085373376429,0.14724540476947323
2023-07-03,turnover_chg_5_20,0.052143585806381156,0.1454729768618779
2023-07-03,close_to_high_20,0.11950288445342527,0.08038432480531325
2023-07-03,close_to_low_20,-0.1099309539007094,0.1137605437238238
2023-07-03,close_position_20,0.12370167157451016,0.10952711879345228
2023-07-03,close_position_60,-0.06055890638224649,-0.09189209867687455
2023-07-03,ret_20_div_vol_20,-0.04598883101755526,-0.13420255666422265
2023-07-03,ret_60_div_vol_60,-0.14454094828680322,-0.17023596244856912
2023-07-04,ret_1,0.09865458047372752,0.013161586727405632
2023-07-04,ret_3,0.12533482962567577,-0.007295174040306462
2023-07-04,ret_5,0.1844012810950251,0.12877904002425755
2023-07-04,ret_10,-0.005381264398170541,-0.01613309509215988
2023-07-04,ret_20,-0.03772941656886635,0.012345324940087561
2023-07-04,ret_60,0.05320481498968039,-0.052320799706573
2023-07-04,ret_120,-0.005431163322692116,-0.005012099898196706
2023-07-04,volatility_5,-0.17535497371802272,-0.2830679609719052
2023-07-04,volatility_10,-0.3608809880385586,-0.22776924371957108
2023-07-04,volatility_20,-0.23447321473914784,-0.13403179634764872
2023-07-04,volatility_60,-0.16358467125769338,-0.12095956729238064
2023-07-04,amplitude_5,-0.0020686437635839203,-0.014876834334605096
2023-07-04,amplitude_10,-0.25563788790164654,-0.14385190988185012
2023-07-04,amplitude_20,-0.2665920080051857,-0.1221711397414055
2023-07-04,volume_mean_5,0.02003789487925626,-0.06781617365989077
2023-07-04,volume_mean_20,0.009974322696348528,-0.04696437414246315
2023-07-04,volume_mean_60,-0.01111063879308381,-0.01589710587062602
2023-07-04,amount_mean_5,-0.16245236870619087,-0.26300687189489375
2023-07-04,amount_mean_20,-0.17186141595913504,-0.2568597358903677
2023-07-04,amount_mean_60,-0.14239003267965544,-0.2399359817866206
2023-07-04,turnover_mean_5,-0.08500170135316795,-0.021801927385347114
2023-07-04,turnover_mean_20,-0.07954192359219693,-1.913009130039232e-05
2023-07-04,turnover_mean_60,-0.016880293002700483,0.02801283036087449
2023-07-04,corr_ret_volume_10,-0.07213371207124955,-0.1200795830925626
2023-07-04,corr_ret_volume_20,-0.007364654328737168,-0.004074709446983565
2023-07-04,corr_close_volume_20,-0.24267485923574084,-0.2777753023787966
2023-07-04,corr_ret_amount_20,-0.006761443957663739,0.010489666729715123
2023-07-04,volume_chg_5_20,-0.031562044156480146,-0.015335956525814511
2023-07-04,amount_chg_5_20,-0.013956296884253674,0.0005165124651105927
2023-07-04,turnover_chg_5_20,-0.04314162945854752,-0.024339852831199164
2023-07-04,close_to_high_20,0.28119898882708944,0.19005745706939772
2023-07-04,close_to_low_20,-0.08305989097510309,0.007301318179649735
2023-07-04,close_position_20,0.14824382375955497,0.14795897447564652
2023-07-04,close_position_60,0.05997184651424873,-0.013091359146568478
2023-07-04,ret_20_div_vol_20,0.02407112661899743,0.016923808053198545
2023-07-04,ret_60_div_vol_60,0.07961850322252212,-0.08797928989050428
2023-07-05,ret_1,-0.01644606615320137,-0.07762177166197168
2023-07-05,ret_3,-0.015604125299257018,-0.09206285463383028
2023-07-05,ret_5,-0.09900443154332869,-0.07665602976819896
2023-07-05,ret_10,-0.03199574671104134,-0.08027365744441603
2023-07-05,ret_20,-0.10066892431776424,-0.06485238940794258
2023-07-05,ret_60,-0.018796956637580034,-0.025374804349548908
2023-07-05,ret_120,-0.14968011525938807,-0.08524149099333389
2023-07-05,volatility_5,-0.16715821408938683,-0.13469048158004276
2023-07-05,volatility_10,-0.38127851685119457,-0.26921519810654576
2023-07-05,volatility_20,-0.2861593392936176,-0.21801929887868707
2023-07-05,volatility_60,-0.2043244844604541,-0.14280659362450904
2023-07-05,amplitude_5,-0.16169829211573739,-0.1410788117203061
2023-07-05,amplitude_10,-0.2636293922029895,-0.2120262546353263
2023-07-05,amplitude_20,-0.2590676780776776,-0.23453842402182304
2023-07-05,volume_mean_5,-0.07984313568953476,-0.23225596674616011
2023-07-05,volume_mean_20,-0.06397789497462192,-0.18021211551365562
2023-07-05,volume_mean_60,-0.07557427114473841,-0.12765184238358498
2023-07-05,amount_mean_5,-0.003700584190239605,-0.13819067444132477
2023-07-05,amount_mean_20,0.01155766425016032,-0.09005505312496943
2023-07-05,amount_mean_60,0.0286014453988165,-0.054683340931176126
2023-07-05,turnover_mean_5,-0.19152923149711748,-0.15178978441056798
2023-07-05,turnover_mean_20,-0.176070878198762,-0.09190397102983607
2023-07-05,turnover_mean_60,-0.1415967838873353,-0.06176023360152771
2023-07-05,corr_ret_volume_10,-0.14623732422870508,-0.19787884487360538
2023-07-05,corr_ret_volume_20,-0.07711867533457924,-0.09164257229156181
2023-07-05,corr_close_volume_20,-0.2792678011554179,-0.260895067534646
2023-07-05,corr_ret_amount_20,-0.07923033883840103,-0.08230234908249419
2023-07-05,volume_chg_5_20,-0.15309714922272916,-0.06777240458183541
2023-07-05,amount_chg_5_20,-0.14914152187521884,-0.05910161716590914
2023-07-05,turnover_chg_5_20,-0.15855904682553884,-0.06895826227254297
2023-07-05,close_to_high_20,0.15615621017849066,0.07610528631169984
2023-07-05,close_to_low_20,-0.161813983942856,-0.154671546110567
2023-07-05,close_position_20,-0.011608441005482863,-0.03621328861945673
